particle_id,gap,time_s,phase_rad,energy_ev
6711,rf_gap_04,1.3690000000001696e-08,6.20778708349556,1004697.944050976
7306,rf_gap_04,1.3690000000001696e-08,6.20778708349556,996333.1009936279
7368,rf_gap_04,1.3690000000001696e-08,6.20778708349556,1005174.0424906434
7415,rf_gap_04,1.3690000000001696e-08,6.20778708349556,991619.4597578906
8260,rf_gap_04,1.3690000000001696e-08,6.20778708349556,980866.525773109
8289,rf_gap_04,1.3690000000001696e-08,6.20778708349556,995690.5758637455
8729,rf_gap_04,1.3690000000001696e-08,6.20778708349556,1017988.6724591694
9314,rf_gap_04,1.3690000000001696e-08,6.20778708349556,980157.3887185409
9791,rf_gap_04,1.3690000000001696e-08,6.20778708349556,967001.5025494095
302,rf_gap_04,1.3692000000001697e-08,6.210300357618436,993779.0323022099
473,rf_gap_04,1.3692000000001697e-08,6.210300357618436,1004518.2006797085
585,rf_gap_04,1.3692000000001697e-08,6.210300357618436,1006483.3585926242
616,rf_gap_04,1.3692000000001697e-08,6.210300357618436,974787.8830148752
799,rf_gap_04,1.3692000000001697e-08,6.210300357618436,995224.0036703767
1158,rf_gap_04,1.3692000000001697e-08,6.210300357618436,991103.7308551158
1271,rf_gap_04,1.3692000000001697e-08,6.210300357618436,995219.8352716936
1881,rf_gap_04,1.3692000000001697e-08,6.210300357618436,995221.4443942911
2197,rf_gap_04,1.3692000000001697e-08,6.210300357618436,989834.6088687246
2222,rf_gap_04,1.3692000000001697e-08,6.210300357618436,993027.5355983935
2883,rf_gap_04,1.3692000000001697e-08,6.210300357618436,1006260.7045411743
3114,rf_gap_04,1.3692000000001697e-08,6.210300357618436,994079.5950764716
3729,rf_gap_04,1.3692000000001697e-08,6.210300357618436,1000312.2879721193
4010,rf_gap_04,1.3692000000001697e-08,6.210300357618436,988999.5328158417
4362,rf_gap_04,1.3692000000001697e-08,6.210300357618436,1006448.3110838266
4396,rf_gap_04,1.3692000000001697e-08,6.210300357618436,987291.1738226827
4647,rf_gap_04,1.3692000000001697e-08,6.210300357618436,992673.3762444217
5109,rf_gap_04,1.3692000000001697e-08,6.210300357618436,1002812.1908918389
6124,rf_gap_04,1.3692000000001697e-08,6.210300357618436,999950.5602893529
6244,rf_gap_04,1.3692000000001697e-08,6.210300357618436,997086.0227873607
6416,rf_gap_04,1.3692000000001697e-08,6.210300357618436,983216.9624982893
6667,rf_gap_04,1.3692000000001697e-08,6.210300357618436,999938.3413021492
7852,rf_gap_04,1.3692000000001697e-08,6.210300357618436,1003978.8021648448
8089,rf_gap_04,1.3692000000001697e-08,6.210300357618436,1000680.0934488846
8543,rf_gap_04,1.3692000000001697e-08,6.210300357618436,988790.0022848392
8596,rf_gap_04,1.3692000000001697e-08,6.210300357618436,991142.3457233971
8701,rf_gap_04,1.3692000000001697e-08,6.210300357618436,991912.5556974219
8936,rf_gap_04,1.3692000000001697e-08,6.210300357618436,985242.243909066
8966,rf_gap_04,1.3692000000001697e-08,6.210300357618436,983701.9119160114
8975,rf_gap_04,1.3692000000001697e-08,6.210300357618436,1005645.9788382354
9173,rf_gap_04,1.3692000000001697e-08,6.210300357618436,1003898.087257823
196,rf_gap_04,1.3694000000001697e-08,6.212813631741305,989844.5441242689
198,rf_gap_04,1.3694000000001697e-08,6.212813631741305,982478.2673793985
224,rf_gap_04,1.3694000000001697e-08,6.212813631741305,991595.2746415398
619,rf_gap_04,1.3694000000001697e-08,6.212813631741305,1011173.9301035695
791,rf_gap_04,1.3694000000001697e-08,6.212813631741305,990748.6129276652
886,rf_gap_04,1.3694000000001697e-08,6.212813631741305,985625.3064312645
1016,rf_gap_04,1.3694000000001697e-08,6.212813631741305,995672.9486383606
1433,rf_gap_04,1.3694000000001697e-08,6.212813631741305,1000407.6212871955
1650,rf_gap_04,1.3694000000001697e-08,6.212813631741305,984644.4008314214
2229,rf_gap_04,1.3694000000001697e-08,6.212813631741305,1002211.9592921428
2572,rf_gap_04,1.3694000000001697e-08,6.212813631741305,998918.2913117236
2720,rf_gap_04,1.3694000000001697e-08,6.212813631741305,995389.1350658248
3121,rf_gap_04,1.3694000000001697e-08,6.212813631741305,987587.7976949331
3357,rf_gap_04,1.3694000000001697e-08,6.212813631741305,999858.343601029
3642,rf_gap_04,1.3694000000001697e-08,6.212813631741305,995207.5319679148
3981,rf_gap_04,1.3694000000001697e-08,6.212813631741305,985166.8218283323
4218,rf_gap_04,1.3694000000001697e-08,6.212813631741305,1004840.4457349433
4569,rf_gap_04,1.3694000000001697e-08,6.212813631741305,985406.5803676095
5404,rf_gap_04,1.3694000000001697e-08,6.212813631741305,982987.4613515418
5488,rf_gap_04,1.3694000000001697e-08,6.212813631741305,988518.0450705236
5891,rf_gap_04,1.3694000000001697e-08,6.212813631741305,1003045.6471105632
6497,rf_gap_04,1.3694000000001697e-08,6.212813631741305,995903.9152605623
6504,rf_gap_04,1.3694000000001697e-08,6.212813631741305,995297.1902562155
6958,rf_gap_04,1.3694000000001697e-08,6.212813631741305,976542.5142880479
7153,rf_gap_04,1.3694000000001697e-08,6.212813631741305,978719.1133208519
8498,rf_gap_04,1.3694000000001697e-08,6.212813631741305,1002679.0768313118
8662,rf_gap_04,1.3694000000001697e-08,6.212813631741305,1008916.0431756241
9557,rf_gap_04,1.3694000000001697e-08,6.212813631741305,987130.390877671
9748,rf_gap_04,1.3694000000001697e-08,6.212813631741305,991223.2242828266
9908,rf_gap_04,1.3694000000001697e-08,6.212813631741305,988597.8941795916
235,rf_gap_04,1.3696000000001698e-08,6.215326905864181,979383.4831742953
275,rf_gap_04,1.3696000000001698e-08,6.215326905864181,996548.4300086974
291,rf_gap_04,1.3696000000001698e-08,6.215326905864181,982388.0645290662
359,rf_gap_04,1.3696000000001698e-08,6.215326905864181,1006246.7693980114
1003,rf_gap_04,1.3696000000001698e-08,6.215326905864181,991891.4309333692
1191,rf_gap_04,1.3696000000001698e-08,6.215326905864181,995360.555225028
1426,rf_gap_04,1.3696000000001698e-08,6.215326905864181,998867.3150203736
1430,rf_gap_04,1.3696000000001698e-08,6.215326905864181,992213.467116378
1543,rf_gap_04,1.3696000000001698e-08,6.215326905864181,994127.5381182472
1702,rf_gap_04,1.3696000000001698e-08,6.215326905864181,995891.397954436
2000,rf_gap_04,1.3696000000001698e-08,6.215326905864181,998468.3727213637
2127,rf_gap_04,1.3696000000001698e-08,6.215326905864181,997911.1672702029
2186,rf_gap_04,1.3696000000001698e-08,6.215326905864181,998393.3179618075
2187,rf_gap_04,1.3696000000001698e-08,6.215326905864181,984116.7828400698
2624,rf_gap_04,1.3696000000001698e-08,6.215326905864181,975207.0540988541
3293,rf_gap_04,1.3696000000001698e-08,6.215326905864181,994807.1876376582
3628,rf_gap_04,1.3696000000001698e-08,6.215326905864181,988991.0773394223
3676,rf_gap_04,1.3696000000001698e-08,6.215326905864181,995508.1357346033
3952,rf_gap_04,1.3696000000001698e-08,6.215326905864181,981793.8962938613
4034,rf_gap_04,1.3696000000001698e-08,6.215326905864181,995316.6233905134
4537,rf_gap_04,1.3696000000001698e-08,6.215326905864181,1003058.5086835725
4832,rf_gap_04,1.3696000000001698e-08,6.215326905864181,1005667.3363417444
4950,rf_gap_04,1.3696000000001698e-08,6.215326905864181,1007518.6282378081
5026,rf_gap_04,1.3696000000001698e-08,6.215326905864181,990272.7808772074
5068,rf_gap_04,1.3696000000001698e-08,6.215326905864181,1007898.5155114527
5306,rf_gap_04,1.3696000000001698e-08,6.215326905864181,987694.0760110745
5320,rf_gap_04,1.3696000000001698e-08,6.215326905864181,986472.8047790705
5613,rf_gap_04,1.3696000000001698e-08,6.215326905864181,1003871.9972473044
6248,rf_gap_04,1.3696000000001698e-08,6.215326905864181,1005665.9736970534
6695,rf_gap_04,1.3696000000001698e-08,6.215326905864181,994288.4842710729
6861,rf_gap_04,1.3696000000001698e-08,6.215326905864181,992180.3031472857
6892,rf_gap_04,1.3696000000001698e-08,6.215326905864181,1000138.7058724479
7052,rf_gap_04,1.3696000000001698e-08,6.215326905864181,987302.9699780224
7694,rf_gap_04,1.3696000000001698e-08,6.215326905864181,981963.6179458752
8605,rf_gap_04,1.3696000000001698e-08,6.215326905864181,1001129.4141215776
8700,rf_gap_04,1.3696000000001698e-08,6.215326905864181,991942.6837612522
8965,rf_gap_04,1.3696000000001698e-08,6.215326905864181,984212.4735200468
9433,rf_gap_04,1.3696000000001698e-08,6.215326905864181,988852.2308138876
9566,rf_gap_04,1.3696000000001698e-08,6.215326905864181,990714.1443392106
9569,rf_gap_04,1.3696000000001698e-08,6.215326905864181,1001251.7674193504
9593,rf_gap_04,1.3696000000001698e-08,6.215326905864181,988523.8044930426
9917,rf_gap_04,1.3696000000001698e-08,6.215326905864181,997095.6281038604
62,rf_gap_04,1.3698000000001699e-08,6.21784017998705,982587.3416799257
134,rf_gap_04,1.3698000000001699e-08,6.21784017998705,994499.5267948782
175,rf_gap_04,1.3698000000001699e-08,6.21784017998705,991576.4261687624
226,rf_gap_04,1.3698000000001699e-08,6.21784017998705,1000740.9021489742
264,rf_gap_04,1.3698000000001699e-08,6.21784017998705,998661.5998267964
313,rf_gap_04,1.3698000000001699e-08,6.21784017998705,1001313.1862015611
597,rf_gap_04,1.3698000000001699e-08,6.21784017998705,989649.6761025708
695,rf_gap_04,1.3698000000001699e-08,6.21784017998705,1013104.5614262441
816,rf_gap_04,1.3698000000001699e-08,6.21784017998705,986896.7727215793
1063,rf_gap_04,1.3698000000001699e-08,6.21784017998705,989692.0145106924
1422,rf_gap_04,1.3698000000001699e-08,6.21784017998705,1003204.4142267031
1486,rf_gap_04,1.3698000000001699e-08,6.21784017998705,979153.5123339515
1659,rf_gap_04,1.3698000000001699e-08,6.21784017998705,972275.3604755704
2252,rf_gap_04,1.3698000000001699e-08,6.21784017998705,987044.0570674913
2332,rf_gap_04,1.3698000000001699e-08,6.21784017998705,985552.8135978564
2402,rf_gap_04,1.3698000000001699e-08,6.21784017998705,1010309.2847725572
2501,rf_gap_04,1.3698000000001699e-08,6.21784017998705,1001234.4776150618
2681,rf_gap_04,1.3698000000001699e-08,6.21784017998705,988412.9827639423
2836,rf_gap_04,1.3698000000001699e-08,6.21784017998705,994545.8358261768
3322,rf_gap_04,1.3698000000001699e-08,6.21784017998705,989668.2048819624
3495,rf_gap_04,1.3698000000001699e-08,6.21784017998705,1003853.8195195395
3572,rf_gap_04,1.3698000000001699e-08,6.21784017998705,977249.0518280797
3624,rf_gap_04,1.3698000000001699e-08,6.21784017998705,993034.5243226623
3697,rf_gap_04,1.3698000000001699e-08,6.21784017998705,993169.823477102
3743,rf_gap_04,1.3698000000001699e-08,6.21784017998705,998109.0344360861
3857,rf_gap_04,1.3698000000001699e-08,6.21784017998705,1001620.8222018791
4269,rf_gap_04,1.3698000000001699e-08,6.21784017998705,983109.1299745978
4482,rf_gap_04,1.3698000000001699e-08,6.21784017998705,993187.6007572819
4486,rf_gap_04,1.3698000000001699e-08,6.21784017998705,997384.7031811111
4565,rf_gap_04,1.3698000000001699e-08,6.21784017998705,1015079.2938005559
4678,rf_gap_04,1.3698000000001699e-08,6.21784017998705,999863.7575468451
4805,rf_gap_04,1.3698000000001699e-08,6.21784017998705,1001350.9543533813
5061,rf_gap_04,1.3698000000001699e-08,6.21784017998705,987867.0752236428
5544,rf_gap_04,1.3698000000001699e-08,6.21784017998705,993868.2231240504
5960,rf_gap_04,1.3698000000001699e-08,6.21784017998705,975072.8770457149
6300,rf_gap_04,1.3698000000001699e-08,6.21784017998705,992494.2923087328
6585,rf_gap_04,1.3698000000001699e-08,6.21784017998705,997711.4261867168
6593,rf_gap_04,1.3698000000001699e-08,6.21784017998705,982378.3074187721
6845,rf_gap_04,1.3698000000001699e-08,6.21784017998705,987611.8163211006
7026,rf_gap_04,1.3698000000001699e-08,6.21784017998705,992714.1369117291
7064,rf_gap_04,1.3698000000001699e-08,6.21784017998705,992556.0709915294
7366,rf_gap_04,1.3698000000001699e-08,6.21784017998705,998768.3689784918
7727,rf_gap_04,1.3698000000001699e-08,6.21784017998705,987379.9782856043
8049,rf_gap_04,1.3698000000001699e-08,6.21784017998705,987531.2310902672
8681,rf_gap_04,1.3698000000001699e-08,6.21784017998705,991427.7598633281
8841,rf_gap_04,1.3698000000001699e-08,6.21784017998705,1000946.1640976773
9351,rf_gap_04,1.3698000000001699e-08,6.21784017998705,1015896.2415774668
9484,rf_gap_04,1.3698000000001699e-08,6.21784017998705,990687.8712276997
9656,rf_gap_04,1.3698000000001699e-08,6.21784017998705,981065.541208619
9819,rf_gap_04,1.3698000000001699e-08,6.21784017998705,982099.498114874
9858,rf_gap_04,1.3698000000001699e-08,6.21784017998705,990733.2518979002
45,rf_gap_04,1.37000000000017e-08,6.220353454109926,989832.2596380177
349,rf_gap_04,1.37000000000017e-08,6.220353454109926,992467.7536053228
917,rf_gap_04,1.37000000000017e-08,6.220353454109926,996782.3500965053
942,rf_gap_04,1.37000000000017e-08,6.220353454109926,993815.9609677397
1204,rf_gap_04,1.37000000000017e-08,6.220353454109926,996320.00369255
1898,rf_gap_04,1.37000000000017e-08,6.220353454109926,1004092.8476282279
1927,rf_gap_04,1.37000000000017e-08,6.220353454109926,991724.9709796602
1965,rf_gap_04,1.37000000000017e-08,6.220353454109926,985660.8656631927
2698,rf_gap_04,1.37000000000017e-08,6.220353454109926,986498.7000841561
3036,rf_gap_04,1.37000000000017e-08,6.220353454109926,994740.4157744028
3138,rf_gap_04,1.37000000000017e-08,6.220353454109926,997455.3813768585
3475,rf_gap_04,1.37000000000017e-08,6.220353454109926,986465.9088490774
3842,rf_gap_04,1.37000000000017e-08,6.220353454109926,989830.1639139248
3955,rf_gap_04,1.37000000000017e-08,6.220353454109926,982294.6589143218
4163,rf_gap_04,1.37000000000017e-08,6.220353454109926,996347.1773278348
4347,rf_gap_04,1.37000000000017e-08,6.220353454109926,996475.2061694786
4385,rf_gap_04,1.37000000000017e-08,6.220353454109926,982911.8848248675
4775,rf_gap_04,1.37000000000017e-08,6.220353454109926,1003959.8583166893
4904,rf_gap_04,1.37000000000017e-08,6.220353454109926,1005925.2367262725
6041,rf_gap_04,1.37000000000017e-08,6.220353454109926,1009778.0364148169
6184,rf_gap_04,1.37000000000017e-08,6.220353454109926,1008140.2986854351
6190,rf_gap_04,1.37000000000017e-08,6.220353454109926,989929.0698490259
6413,rf_gap_04,1.37000000000017e-08,6.220353454109926,994705.4265973999
6828,rf_gap_04,1.37000000000017e-08,6.220353454109926,989908.8967474555
6872,rf_gap_04,1.37000000000017e-08,6.220353454109926,986274.9854222335
7322,rf_gap_04,1.37000000000017e-08,6.220353454109926,1010785.1533499195
7572,rf_gap_04,1.37000000000017e-08,6.220353454109926,999637.5141822677
7729,rf_gap_04,1.37000000000017e-08,6.220353454109926,1001765.0973410764
7890,rf_gap_04,1.37000000000017e-08,6.220353454109926,987721.9978846608
8175,rf_gap_04,1.37000000000017e-08,6.220353454109926,994295.7011088557
8561,rf_gap_04,1.37000000000017e-08,6.220353454109926,992990.1145049805
8652,rf_gap_04,1.37000000000017e-08,6.220353454109926,987777.7532424536
8738,rf_gap_04,1.37000000000017e-08,6.220353454109926,992563.3573717882
8771,rf_gap_04,1.37000000000017e-08,6.220353454109926,991012.6478916999
9393,rf_gap_04,1.37000000000017e-08,6.220353454109926,986350.0317853414
373,rf_gap_04,1.37020000000017e-08,6.222866728232795,1003030.1817968766
458,rf_gap_04,1.37020000000017e-08,6.222866728232795,995205.7538813258
589,rf_gap_04,1.37020000000017e-08,6.222866728232795,992250.4835979409
1403,rf_gap_04,1.37020000000017e-08,6.222866728232795,1000732.5597708519
1562,rf_gap_04,1.37020000000017e-08,6.222866728232795,992649.48661026
1637,rf_gap_04,1.37020000000017e-08,6.222866728232795,997049.5789368259
1735,rf_gap_04,1.37020000000017e-08,6.222866728232795,996876.1783189417
2641,rf_gap_04,1.37020000000017e-08,6.222866728232795,986018.1008625369
3346,rf_gap_04,1.37020000000017e-08,6.222866728232795,991615.90396743
3429,rf_gap_04,1.37020000000017e-08,6.222866728232795,985541.6503030926
3693,rf_gap_04,1.37020000000017e-08,6.222866728232795,995017.608698032
3796,rf_gap_04,1.37020000000017e-08,6.222866728232795,997493.5888196814
4266,rf_gap_04,1.37020000000017e-08,6.222866728232795,999728.9440949213
4307,rf_gap_04,1.37020000000017e-08,6.222866728232795,1000889.3132723385
4645,rf_gap_04,1.37020000000017e-08,6.222866728232795,988577.7073187379
4659,rf_gap_04,1.37020000000017e-08,6.222866728232795,989890.2506079996
4833,rf_gap_04,1.37020000000017e-08,6.222866728232795,1000001.1245597195
5140,rf_gap_04,1.37020000000017e-08,6.222866728232795,987858.6988720094
5419,rf_gap_04,1.37020000000017e-08,6.222866728232795,981861.5282034762
5824,rf_gap_04,1.37020000000017e-08,6.222866728232795,989510.1110850625
6442,rf_gap_04,1.37020000000017e-08,6.222866728232795,1003854.5474538197
6772,rf_gap_04,1.37020000000017e-08,6.222866728232795,995539.0881464496
6863,rf_gap_04,1.37020000000017e-08,6.222866728232795,991776.8607446734
6926,rf_gap_04,1.37020000000017e-08,6.222866728232795,997041.7193732344
7028,rf_gap_04,1.37020000000017e-08,6.222866728232795,990593.2058400696
7136,rf_gap_04,1.37020000000017e-08,6.222866728232795,999409.1384006472
7155,rf_gap_04,1.37020000000017e-08,6.222866728232795,995205.0674734436
7283,rf_gap_04,1.37020000000017e-08,6.222866728232795,1012609.8062893712
7428,rf_gap_04,1.37020000000017e-08,6.222866728232795,980000.4900713338
8019,rf_gap_04,1.37020000000017e-08,6.222866728232795,1009828.6233342598
8578,rf_gap_04,1.37020000000017e-08,6.222866728232795,1005712.0700170769
8803,rf_gap_04,1.37020000000017e-08,6.222866728232795,973365.5716918221
8921,rf_gap_04,1.37020000000017e-08,6.222866728232795,988310.1902249409
9039,rf_gap_04,1.37020000000017e-08,6.222866728232795,986787.3289289898
9184,rf_gap_04,1.37020000000017e-08,6.222866728232795,971135.1919243324
9279,rf_gap_04,1.37020000000017e-08,6.222866728232795,1001241.269820313
9491,rf_gap_04,1.37020000000017e-08,6.222866728232795,1006281.2168811754
9706,rf_gap_04,1.37020000000017e-08,6.222866728232795,992836.5728314535
431,rf_gap_04,1.37040000000017e-08,6.225380002355671,965726.6669024135
579,rf_gap_04,1.37040000000017e-08,6.225380002355671,992763.2064055327
810,rf_gap_04,1.37040000000017e-08,6.225380002355671,998607.5961591357
1492,rf_gap_04,1.37040000000017e-08,6.225380002355671,981189.8590371769
1787,rf_gap_04,1.37040000000017e-08,6.225380002355671,973872.2160756087
1928,rf_gap_04,1.37040000000017e-08,6.225380002355671,989950.7721819314
1980,rf_gap_04,1.37040000000017e-08,6.225380002355671,998553.9694410054
2797,rf_gap_04,1.37040000000017e-08,6.225380002355671,977155.9605649281
2970,rf_gap_04,1.37040000000017e-08,6.225380002355671,993580.0810690499
2978,rf_gap_04,1.37040000000017e-08,6.225380002355671,988699.3230788786
3005,rf_gap_04,1.37040000000017e-08,6.225380002355671,984899.7086090766
3165,rf_gap_04,1.37040000000017e-08,6.225380002355671,987436.766665301
3459,rf_gap_04,1.37040000000017e-08,6.225380002355671,1001595.0138007217
3753,rf_gap_04,1.37040000000017e-08,6.225380002355671,985916.1739358595
3800,rf_gap_04,1.37040000000017e-08,6.225380002355671,997807.7587331072
3819,rf_gap_04,1.37040000000017e-08,6.225380002355671,1006750.110783976
3905,rf_gap_04,1.37040000000017e-08,6.225380002355671,989324.7152754699
4054,rf_gap_04,1.37040000000017e-08,6.225380002355671,992257.7567164282
4268,rf_gap_04,1.37040000000017e-08,6.225380002355671,997734.5850700735
4275,rf_gap_04,1.37040000000017e-08,6.225380002355671,995909.3529861066
4863,rf_gap_04,1.37040000000017e-08,6.225380002355671,1001828.3283669329
4925,rf_gap_04,1.37040000000017e-08,6.225380002355671,993955.4686905611
5070,rf_gap_04,1.37040000000017e-08,6.225380002355671,988150.3564700612
5620,rf_gap_04,1.37040000000017e-08,6.225380002355671,1005621.7155242041
6292,rf_gap_04,1.37040000000017e-08,6.225380002355671,995983.8451888312
6449,rf_gap_04,1.37040000000017e-08,6.225380002355671,986001.6981900391
6610,rf_gap_04,1.37040000000017e-08,6.225380002355671,1007795.7441914941
6738,rf_gap_04,1.37040000000017e-08,6.225380002355671,989948.968568906
7255,rf_gap_04,1.37040000000017e-08,6.225380002355671,1003541.2136530629
7638,rf_gap_04,1.37040000000017e-08,6.225380002355671,1004963.6886508159
7779,rf_gap_04,1.37040000000017e-08,6.225380002355671,1004732.3540465878
7888,rf_gap_04,1.37040000000017e-08,6.225380002355671,997038.1423433139
8389,rf_gap_04,1.37040000000017e-08,6.225380002355671,995587.7935754028
8583,rf_gap_04,1.37040000000017e-08,6.225380002355671,995311.2164663216
8651,rf_gap_04,1.37040000000017e-08,6.225380002355671,994804.8196544253
9009,rf_gap_04,1.37040000000017e-08,6.225380002355671,998807.4694807458
9151,rf_gap_04,1.37040000000017e-08,6.225380002355671,990280.2558050456
9196,rf_gap_04,1.37040000000017e-08,6.225380002355671,1005604.8197515158
9368,rf_gap_04,1.37040000000017e-08,6.225380002355671,998836.0357589305
9589,rf_gap_04,1.37040000000017e-08,6.225380002355671,988848.5120964531
9699,rf_gap_04,1.37040000000017e-08,6.225380002355671,1006292.5721763087
9995,rf_gap_04,1.37040000000017e-08,6.225380002355671,991638.2999267216
709,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,996370.9965297075
733,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,981941.6281338866
1044,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,995626.2787381199
1454,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,979784.0910245276
1751,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,1002449.7507876591
2438,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,1002788.7219509493
2882,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,999309.5626311805
2946,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,1005815.0373862503
3054,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,1011130.5806419796
3486,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,984041.4153491674
3794,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,998606.4480230539
3799,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,987789.809913531
4219,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,991857.9837142518
4228,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,1002609.167878112
4438,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,998522.948599209
4513,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,1007073.6594887585
4924,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,997059.7860387925
5333,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,985870.882041298
5650,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,991654.6626505671
5977,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,984543.6754237538
6065,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,994337.2695942051
6277,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,999666.1000669571
6425,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,993027.248048267
6428,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,995469.7468524937
7864,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,991980.9781607129
8026,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,998294.4016095855
8483,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,994430.2520393692
8579,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,1005144.8335276925
9242,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,1010058.4736077972
9272,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,988772.2158542349
9490,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,994337.4800343849
9664,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,987368.7977714752
9688,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,992314.5069933496
9840,rf_gap_04,1.3706000000001701e-08,6.2278932764785395,986205.2481203807
267,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,967141.8936533085
1006,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,990258.4664111251
1413,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,991077.9798559393
1523,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,986459.9668968294
1536,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,994259.0579271533
1559,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,980903.5770665358
1899,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,1003237.5801533418
2065,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,994908.6377970309
2359,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,993284.788795549
2760,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,975828.5973241008
2832,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,1000265.7932258081
2986,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,994635.3955515242
3774,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,998372.6262148594
4524,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,996671.3344746995
4530,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,988257.5199302381
4638,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,1002876.3793630226
4706,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,1002867.9178681279
4927,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,972756.2849796658
5151,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,989360.9928008256
5152,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,1000314.6571472556
5813,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,995815.8795118425
5978,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,982644.5408966197
6203,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,990875.8361265265
6227,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,975795.4279555058
6414,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,1005376.1110416135
6483,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,997173.1414181644
6559,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,986689.1311314513
6832,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,991817.4649459927
6858,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,989378.835339422
6867,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,1004812.2145373832
7186,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,1003547.3108833543
7524,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,1008470.7072406084
7680,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,1013524.3859546185
7908,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,1003797.1387900942
8818,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,995289.3366967243
8942,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,996491.252300845
8973,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,996881.3114370819
9113,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,984669.4095091028
9208,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,980050.9988553894
9249,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,982756.4220128306
9443,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,990723.6522573677
9455,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,990792.3070690647
9848,rf_gap_04,1.3708000000001702e-08,6.2304065506014155,1003250.5535939937
197,rf_gap_04,1.3710000000001702e-08,6.232919824724284,993052.3542299186
666,rf_gap_04,1.3710000000001702e-08,6.232919824724284,1019055.12282326
1082,rf_gap_04,1.3710000000001702e-08,6.232919824724284,996073.0109917475
