step,alive_count,survival_fraction,x_mean,x_rms,y_mean,y_rms,z_mean,z_rms,delta_mean,delta_rms,px_rms,py_rms,emittance_proxy_x,emittance_proxy_y
658,9853,0.9853,-2.522900971904052e-05,0.006928101942704083,5.8750313358454885e-05,0.0075902836756820136,-0.04743221175522561,18.1362632888948,-1.133402621567545e-05,0.017738757889869426,0.0004567486094346309,0.0005508310777008628,2.391208910424107e-06,2.6056535799247395e-06
659,9853,0.9853,-3.476509890745187e-05,0.00681123823742941,4.737584108937782e-05,0.007451187930133517,-0.04746054682076487,18.165240027375653,-1.4872274077332279e-05,0.017747496476895743,0.00045481794648358703,0.0005521471365139277,2.390350199140168e-06,2.6047556042125667e-06
660,9853,0.9853,-4.371891407621968e-05,0.006686595974883679,3.524977899905271e-05,0.007304729310784903,-0.047497727505958175,18.19425492363649,-1.8530896456199414e-05,0.017756092878460236,0.00045528927606814615,0.0005511251698795427,2.3895466904343283e-06,2.603766701220883e-06
661,9853,0.9853,-5.1952360664913665e-05,0.006561750765655817,2.256335372185672e-05,0.007160065472316228,-0.0475440547470987,18.22330650157567,-2.2288992396279442e-05,0.017764513270592083,0.00045819966316593266,0.0005477504141752923,2.388798438674986e-06,2.602689793468355e-06
662,9853,0.9853,-5.933934940046937e-05,0.0064449656103134,9.516552065314428e-06,0.007027059913179042,-0.047599777228089404,18.252393247447554,-2.6123956496328556e-05,0.017772715817291774,0.0004633936234824733,0.0005421315344669163,2.3881011989303687e-06,2.601532376492741e-06
663,9853,0.9853,-6.57677431062125e-05,0.006344662291223498,-3.685083802365161e-06,0.0069156087534473585,-0.04766508711933027,18.281513609569537,-3.0011684980218936e-05,0.0177806524320087,0.00047053898586011696,0.0005345032982152469,2.387446689759437e-06,2.6003060671558185e-06
664,9853,0.9853,-7.114106946960044e-05,0.00626873515751878,-1.683374342301644e-05,0.006834777433557378,-0.0477401163317808,18.310665998786067,-3.3926817054143134e-05,0.017788270735387645,0.0004791625029072836,0.0005252264924585911,2.386823113571939e-06,2.5990258907522107e-06
665,9853,0.9853,-7.537997158330204e-05,0.006223761679863639,-2.9722662965384807e-05,0.006791830271673483,-0.047824933374416116,18.339848789815235,-3.7842997504301884e-05,0.017795516107672268,0.0004886967261903756,0.0005147836768016423,2.3862159018915688e-06,2.597709350582333e-06
666,9853,0.9853,-7.842337289547778e-05,0.006214225638625834,-4.2149413557780875e-05,0.006791315445929731,-0.04791954086817695,18.369060323569098,-4.1733147509476234e-05,0.017802333737305064,0.0004985290985646407,0.0005037684581302805,2.3856086382558995e-06,2.5963753377266933e-06
667,9853,0.9853,-8.02293385280635e-05,0.006241912117035973,-5.391910948019799e-05,0.006834413185146699,-0.04802387373695063,18.3982989104973,-4.556973268291948e-05,0.01780867057941557,0.0005080464971180456,0.0004928650743422126,2.3849840999271335e-06,2.595042949297129e-06
668,9853,0.9853,-8.07756205951486e-05,0.00630562372335702,-6.484748438133902e-05,0.0069187211951480115,-0.048137798068657985,18.427562834958152,-4.932502001469579e-05,0.017814477156132408,0.0005166717770603948,0.0004828146311024134,2.3843253518409186e-06,2.5937302897131703e-06
669,9853,0.9853,-8.005988102277233e-05,0.006401292384039388,-7.476378621055787e-05,0.007038534741774026,-0.04826111061869468,18.456850360575324,-5.2971318254904585e-05,0.017819709151252208,0.0005238916901051648,0.0004743651749669617,2.3836168228045087e-06,2.592453331092607e-06
670,9853,0.9853,-7.809959128659907e-05,0.006522450334044264,-8.351344483846801e-05,0.007185533709457661,-0.04839353891433194,18.486159736494717,-5.648119900118416e-05,0.0178243287709332,0.0005292772447090889,0.000468205908154692,2.382845295098542e-06,2.5912249054910647e-06
671,9853,0.9853,-7.493161430379191e-05,0.006660933216043813,-9.096047033975206e-05,0.007349691383136247,-0.04853474191183482,18.515489204417506,-5.982769804952083e-05,0.01782830585662802,0.0005324982244525599,0.000464891629632807,2.3820007442621626e-06,2.590053893638954e-06
672,9853,0.9853,-7.061147930968174e-05,0.006807657651975525,-9.69895445813149e-05,0.00752020863452807,-0.048684311156958766,18.544837006252802,-6.29844982520544e-05,0.017831618744621802,0.0005333335571777811,0.00046477042844904646,2.381076975573406e-06,2.588944662491936e-06
673,9853,0.9853,-6.521236579970322e-05,0.006953344310713851,-0.00010150777404367909,0.00768633394416519,-0.0488417724025888,18.57420139220845,-6.592609611987982e-05,0.017834254868153706,0.000531678881361181,0.00046793192167293463,2.3800720169269103e-06,2.587896788115815e-06
674,9853,0.9853,-5.8823817415466805e-05,0.007089114614291157,-0.00010444607763407851,0.007838007134289589,-0.04900658764288841,18.603580629120852,-6.862795473430849e-05,0.017836211094675355,0.0005275522002025918,0.00047419074438631765,2.3789882435810106e-06,2.586905082194433e-06
675,9853,0.9853,-5.155021090641651e-05,0.0072069427518612495,-0.0001057601895366165,0.007966325802207073,-0.04917815752972409,18.6329730088142,-7.106664529630324e-05,0.01783749378509757,0.0005210980256482727,0.0004831100100850262,2.3778322275490896e-06,2.5859599209770247e-06
676,9853,0.9853,-4.3509008925739555e-05,0.007299978611164462,-0.00010543126377551273,0.008063865930191158,-0.04935582414296489,18.662376856275962,-7.321997902748071e-05,0.017838118557246433,0.0005125898766523754,0.0004940569769896906,2.376614322100024e-06,2.5850478560522545e-06
677,9853,0.9853,-3.482882835945745e-05,0.007362771166040859,-0.00010346607400655226,0.008124897149118633,-0.04953887409053365,18.69179053743788,-7.506713035163632e-05,0.017838109735325465,0.0005024303372957074,0.0005062750901664205,2.3753480087445212e-06,2.5841524682276402e-06
678,9853,0.9853,-2.564735810090086e-05,0.007391422505339164,-9.989680894596361e-05,0.00814552898381867,-0.0497265419164129,18.72121246636071,-7.658875155064398e-05,0.017837499473140724,0.0004911470196493409,0.0005189562235636868,2.3740490491129146e-06,2.5832554101900722e-06
679,9853,0.9853,-1.6109161653831317e-05,0.00738369704160684,-9.478047063193262e-05,0.00812381536466136,-0.04991801379528941,18.750641111635108,-7.776707858659162e-05,0.017836326551902596,0.00047938169305646115,0.0005313022801877338,2.3727344963064827e-06,2.582337571538446e-06
680,9853,0.9853,-6.363400687859759e-06,0.007339102953561016,-8.819788922982325e-05,0.008059835108832973,-0.05011243149175602,18.780075001831428,-7.858602763069882e-05,0.01783463487265501,0.00046786870813040504,0.000542571968205795,2.3714216288622215e-06,2.5813802919895023e-06
681,9853,0.9853,3.4384842822204265e-06,0.0072589554267569936,-8.025237418874778e-05,0.007955757184111083,-0.05030889656083275,18.809512729856802,-7.903128206872173e-05,0.017832471686460023,0.0004573982217134124,0.0005521134530252501,2.3701268748972737e-06,2.580366545554343e-06
682,9853,0.9853,1.3145100503518043e-05,0.007146423761646259,-7.106802710828773e-05,0.007815890666381517,-0.0505064747660045,18.83895295610838,-7.909037029915256e-05,0.017829885629124128,0.00044876070995802307,0.0005593859084916423,2.368864794066322e-06,2.579282020445503e-06
683,9853,0.9853,2.260740241884163e-05,0.007006555835134728,-6.0787746583943755e-05,0.007646708616147752,-0.05070420069175238,18.86839441034627,-7.875273536267637e-05,0.017826924647974227,0.00044267319331310503,0.0005639734075333567,2.367647180739742e-06,2.5781160262602935e-06
684,9853,0.9853,3.1680931051042105e-05,0.006846262143911177,-4.957095950534084e-05,0.007456820414323725,-0.050901082530158986,18.89783589224716,-7.800979814961476e-05,0.01782363392285633,0.00043969496588326076,0.0005655940561567059,2.366482343640016e-06,2.5768621711434352e-06
685,9853,0.9853,4.0227962399980014e-05,0.006674226368673295,-3.75911167508908e-05,0.0072568467588523915,-0.051096107025533036,18.92727627063815,-7.685501643153035e-05,0.017820053889923092,0.000440149241592286,0.0005641064629641011,2.36537460565338e-06,2.5755187664287993e-06
686,9853,0.9853,4.811953611228871e-05,0.006500690454427022,-2.503299395166233e-05,0.007059126719375514,-0.051288244566611886,18.956714481448298,-7.52839420969354e-05,0.017816218473867454,0.00044407165639356606,0.0005595148688225197,2.3643240534535555e-06,2.574088933732449e-06
687,9853,0.9853,5.5237338058898075e-05,0.006337044576068187,-1.2089840000451145e-05,0.0068771653250386195,-0.05147645442185424,18.986149524450838,-7.329427865501349e-05,0.01781215362223792,0.00045120173479193577,0.000551973603753165,2.363326550860563e-06,2.5725804084844374e-06
688,9853,0.9853,6.147541294132532e-05,0.006195149371061933,1.039582713037804e-06,0.006724733722019647,-0.05165969011849173,19.015580458900377,-7.088594031182245e-05,0.01780787621559122,0.0004610196875886962,0.0005417909138096089,2.3623740135042032e-06,2.5710050532168566e-06
689,9853,0.9853,6.674168560077543e-05,0.006086351976934551,1.4154021718922281e-05,0.00661459385194449,-0.05183690496927132,19.045006398195135,-6.80611128143304e-05,0.017803393401542904,0.000472815904699427,0.0005294314561234951,2.3614549263678274e-06,2.569378112327537e-06
690,9853,0.9853,7.095927230158885e-05,0.006020249779605514,2.7052776898695883e-05,0.006556958774387341,-0.05200705775130702,19.07442650371358,-6.48243149576754e-05,0.01779870237179204,0.00048577293869377726,0.0005155157028870808,2.3605550710977875e-06,2.56771725633562e-06
691,9853,0.9853,7.406756589928982e-05,0.006003397741160884,3.9538717865283066e-05,0.00655798848368088,-0.05216911853870137,19.103839977987096,-6.118245834885639e-05,0.017793790571639136,0.0004990420614990145,0.0005008129539039173,2.3596584174180555e-06,2.5660414768024953e-06
692,9853,0.9853,7.602308149460821e-05,0.006038279713365542,5.1421233339615216e-05,0.006618747801154962,-0.05232207468457346,19.133246057375825,-5.7144901895516325e-05,0.01778863630405172,0.0005118043683147361,0.0004862226455701263,2.3587481232855227e-06,2.5643699022834814e-06
693,9853,0.9853,7.680005193752531e-05,0.006122865863946992,6.251907118441961e-05,0.006734982842637639,-0.05246493693931226,19.16264400441341,-5.272349667983288e-05,0.017783209667361553,0.0005233142215391584,0.00047273670698890944,2.357807582085162e-06,2.5627206103370595e-06
694,9853,0.9853,7.639076540000087e-05,0.006250905953734149,7.266302981879544e-05,0.0068977900645218184,-0.05259674568101194,19.19203309998011,-4.793261646214118e-05,0.017777473749156537,0.0005329275884404538,0.0004613754141962156,2.356821452530383e-06,2.5611095104794515e-06
695,9853,0.9853,7.480564019824457e-05,0.0064128449586666894,8.169846420040765e-05,0.007094923899404333,-0.05271657722216716,19.221412635452477,-4.278916904972817e-05,0.0177713859901914,0.0005401194802536533,0.0004530932203871944,2.3557766081356183e-06,2.5595493680732736e-06
696,9853,0.9853,7.20730351221126e-05,0.00659705776254805,8.948757237668006e-05,0.00731232431672576,-0.05282355014479158,19.250781904964317,-3.7312584123110955e-05,0.017764899631734377,0.0005444944702544228,0.00044866174820470603,2.3546629480925976e-06,2.5580490298255837e-06
697,9853,0.9853,6.823879671682284e-05,0.006791080108270639,9.591143172703949e-05,0.0075355033914771274,-0.052916831605099385,19.280140197899136,-3.152477376216852e-05,0.017757965167350856,0.0005457933193061432,0.0004485527693171082,2.3534740198338907e-06,2.556612898469457e-06
698,9853,0.9853,6.336554824699164e-05,0.0069826251083693,0.00010087175740680147,0.007750606196290226,-0.05299564353950474,19.309486791720122,-2.545006277469802e-05,0.017750531734431873,0.000543897736382061,0.0004528555162697502,2.3522074150381758e-06,2.5552406881793854e-06
699,9853,0.9853,5.753172843317471e-05,0.00716031529035809,0.00010429235913021539,0.00794512431515693,-0.053059268696441515,19.33882094523215,-1.911508692519686e-05,0.017742548399709283,0.0005388344871718762,0.0004612580334065243,2.3508649146762917e-06,2.553927474370154e-06
700,9853,0.9853,5.083039145918708e-05,0.007314157371714064,0.00010612027627495094,0.008108329438402968,-0.053107056413754614,19.368141892361624,-1.2548658233673431e-05,0.017733965313860792,0.0005307794282154115,0.00047309919902070377,2.3494523741189924e-06,2.5526640329081736e-06
701,9853,0.9853,4.336778317336138e-05,0.0074358268651925595,0.00010632657533942919,0.008231517325043817,-0.0531384280593389,19.397448836534934,-5.78159762071211e-06,0.017724734730152406,0.0005200614603467029,0.00048747065374367757,2.347979355414194e-06,2.551437445615426e-06
702,9853,0.9853,3.5261711814466365e-05,0.007518830891696691,0.00010490679802807938,0.008308139993095778,-0.05315288205339069,19.426740945734714,1.153463719692117e-06,0.017714811898139667,0.000507165673956122,0.0005033344327277316,2.3464585296113428e-06,2.550231932416827e-06
703,9853,0.9853,2.66397349451276e-05,0.0075586025792360985,0.00010188105266739555,0.008333881418885972,-0.05314999839409144,19.45601734831329,8.2223117748616e-06,0.01770415585363193,0.0004927338689354651,0.0005196275724737061,2.3449048864683105e-06,2.5490298566016064e-06
704,9853,0.9853,1.7637187527752696e-05,0.007552563123984505,9.729374625222288e-05,0.008306711674214665,-0.05312944261465442,19.485277129643826,1.5389402586798596e-05,0.017692730129297743,0.0004775589517571855,0.0005353399411532176,2.3433348010787194e-06,2.547812839284373e-06
705,9853,0.9853,8.39507917610425e-06,0.007500173550748192,9.121295916319675e-05,0.008226939652827898,-0.05309096910818741,19.514519329688866,2.2618136345725928e-05,0.01768050340654568,0.00046256739998851745,0.0005495647174920143,2.3417650160821744e-06,2.546562912872887e-06
706,9853,0.9853,-9.42108506753678e-07,0.00740298803438087,8.372946944803649e-05,0.008097274290670826,-0.05303442376732317,19.54374294156135,2.9871147979622763e-05,0.017667450119957902,0.0004487815960491657,0.0005615276303856014,2.3402116035306385e-06,2.5452636415186537e-06
707,9853,0.9853,-1.0228691017034791e-05,0.0072647126685092935,7.495543847490594e-05,0.007922895684774025,-0.05295974589737412,19.572946911143344,3.711060934078673e-05,0.01765355101287385,0.00043725315671908906,0.0005706023593111878,2.3386889717878284e-06,2.543901139200033e-06
708,9853,0.9853,-1.932008079753037e-05,0.0070912651140336595,6.502277468676018e-05,0.007711527104218738,-0.052866969374022015,19.602130137810907,4.429853833072593e-05,0.017638793629580908,0.00042896270195845676,0.0005763181563323914,2.3372089799226903e-06,2.5424649230393258e-06
709,9853,0.9853,-2.8075080496227374e-05,0.0068908182288583185,5.4081197041619965e-05,0.007473482030407564,-0.05275622302819518,19.631291476290595,5.139711097865853e-05,0.017623172718863593,0.0004246938809544241,0.0005783638195138164,2.3357802151056526e-06,2.5409485501990674e-06
710,9853,0.9853,-3.635813122140716e-05,0.006673790631669287,4.2296024434857915e-05,0.007221631933629739,-0.05262773025074848,19.66042973964408,5.8368973551982e-05,0.017606690517773384,0.0004249079333067052,0.0005765905355896375,2.3344074779943866e-06,2.5393500005256467e-06
711,9853,0.9853,-4.4041477032227204e-05,0.006452715972763318,2.984572187666322e-05,0.0069711971443685815,-0.052481807816868564,19.689543703345407,6.517755311316692e-05,0.017589356884816037,0.0004296583492340954,0.0005710150083475379,2.3330915077176304e-06,2.5376717831219703e-06
712,9853,0.9853,-5.100720737678509e-05,0.006241882296702765,1.6919238344582018e-05,0.006739210766625001,-0.052318863934085524,19.7186321103824,7.178736636407784e-05,0.017571189258485817,0.00043857847786460446,0.0005618235763620554,2.3318289627337483e-06,2.5359207622261187e-06
713,9853,0.9853,-5.714914055835513e-05,0.00605659936871082,3.713174946593522e-06,0.0065434734654239695,-0.052139395518175376,19.747693677282847,7.816432790584094e-05,0.017552212429123772,0.000450946500747443,0.000549377471753505,2.330612657575138e-06,2.534107715083953e-06
714,9853,0.9853,-6.237451361991615e-05,0.005911966582972675,-9.571174786971374e-06,0.006400870496006783,-0.05194398469841074,19.776727100940686,8.427605994452717e-05,0.017532458127333842,0.0004658008053459092,0.0005342187025751663,2.329432039351411e-06,2.53224665087186e-06
715,9853,0.9853,-6.660544729178735e-05,0.005821138410492932,-2.273086811160392e-05,0.006325139814808667,-0.051733294548549476,19.805731066098698,9.009220576862236e-05,0.017511964447954928,0.0004820661670588232,0.000517074910459326,2.328273872901655e-06,2.5303539341629276e-06
716,9853,0.9853,-6.978015880437813e-05,0.0057933452865402465,-3.5564393570360445e-05,0.00632455268678604,-0.05150806403412781,19.834704253334028,9.558474885730985e-05,0.017490775142102125,0.0004986605355942422,0.000498859544619203,2.327123090588981e-06,2.528447268076272e-06
717,9853,0.9853,-7.185390033423958e-05,0.005832220821904492,-4.787474153516334e-05,0.006400278893796749,-0.051269102161984534,19.86364534739118,0.00010072833819299047,0.017468938818780408,0.0005145704090470874,0.0004806604500095996,2.3259637526970387e-06,2.526544600425288e-06
